name,category,total_calls,total_duration,avg_duration,max_duration,pct_business_hours,pct_late_night,avg_hour,first_call,last_call,days_active,is_one_off,calls_per_month,is_active,predicted_category
Stone,Unknown,1,44,44.0,44,0.0,0.0,17.0,2022-12-12,2022-12-12,0,True,1.0,False,Important Contacts
Strauss,Unknown,1,56,56.0,56,0.0,0.0,17.0,2024-04-30,2024-04-30,0,True,1.0,False,Supplier
Strydom,Unknown,4,92,7.0,76,1.0,0.0,11.75,2024-05-02,2024-05-02,0,False,4.0,False,Service Provider
Stuart,Unknown,1,93,93.0,93,1.0,0.0,10.0,2023-11-13,2023-11-13,0,True,1.0,False,Service Provider
Swart,Unknown,5,432,51.0,201,0.2,0.0,13.2,2022-12-17,2023-11-06,324,False,0.423728813559322,False,Supplier
Swarts,Unknown,1,112,112.0,112,1.0,0.0,13.0,2023-11-13,2023-11-13,0,True,1.0,False,Service Provider
Swartz,Unknown,1,4,4.0,4,1.0,0.0,15.0,2023-11-13,2023-11-13,0,True,1.0,False,Supplier
TFG Insurance,Service Provider,1,342,342.0,342,1.0,0.0,13.0,2024-02-21,2024-02-21,0,True,1.0,False,Service Provider
Tabane,Unknown,1,8,8.0,8,1.0,0.0,15.0,2023-11-13,2023-11-13,0,True,1.0,False,Supplier
Tait,Unknown,3,324,36.0,262,0.0,0.0,15.666666666666666,2022-03-17,2022-03-19,2,False,2.8125,False,Service Provider
Talane,Unknown,1,5,5.0,5,1.0,0.0,15.0,2023-11-13,2023-11-13,0,True,1.0,False,Supplier
Tamum Computers,Supplier,202,8885,34.5,211,0.8118811881188119,0.0,12.668316831683168,2022-01-21,2024-10-04,987,False,5.958702064896755,True,Supplier
Taole,Unknown,1,272,272.0,272,0.0,0.0,17.0,2022-12-17,2022-12-17,0,True,1.0,False,Service Provider
Tarr,Unknown,1,29,29.0,29,1.0,0.0,8.0,2022-03-18,2022-03-18,0,True,1.0,False,Service Provider
Taute,Unknown,6,354,35.5,155,1.0,0.0,10.0,2022-12-19,2022-12-22,3,False,5.454545454545454,False,Supplier
Taylor,Unknown,1,122,122.0,122,1.0,0.0,16.0,2023-11-13,2023-11-13,0,True,1.0,False,Service Provider
Teffo,Unknown,8,232,10.0,112,0.75,0.0,13.25,2022-12-20,2023-01-16,27,False,4.2105263157894735,False,Supplier
Tefo,Unknown,1,170,170.0,170,0.0,0.0,10.0,2022-03-19,2022-03-19,0,True,1.0,False,Service Provider
Telkom Insurance,Service Provider,1,405,405.0,405,1.0,0.0,16.0,2024-03-28,2024-03-28,0,True,1.0,False,Service Provider
Tema,Unknown,2,53,26.5,40,0.0,0.0,11.0,2022-03-19,2022-03-19,0,False,2.0,False,Service Provider
Temba,Unknown,1,76,76.0,76,1.0,0.0,11.0,2022-12-20,2022-12-20,0,True,1.0,False,Service Provider
Tembe,Unknown,5,383,9.0,194,1.0,0.0,12.0,2022-12-20,2023-06-19,181,False,0.7109004739336493,False,Supplier
Tenant Bel - Andrew,Important Contacts,57,1757,20.0,164,0.1052631578947368,0.1403508771929824,16.789473684210527,2022-02-02,2023-05-30,482,False,3.33984375,False,Important Contacts
Tenant Bel - Nigel,Important Contacts,225,6741,18.0,373,0.32,0.0577777777777777,14.03111111111111,2022-01-05,2024-08-04,942,False,6.944444444444445,True,Important Contacts
Tenant Min - Devine,Important Contacts,98,5140,4.5,432,0.6530612244897959,0.0714285714285714,12.285714285714286,2022-02-09,2024-07-14,886,False,3.2096069868995634,True,Important Contacts
Tenza,Unknown,1,6,6.0,6,1.0,0.0,14.0,2022-12-20,2022-12-20,0,True,1.0,False,Supplier
Terry,Unknown,1,291,291.0,291,1.0,0.0,15.0,2022-12-20,2022-12-20,0,True,1.0,False,Service Provider
Thaba,Unknown,1,37,37.0,37,1.0,0.0,16.0,2022-12-20,2022-12-20,0,True,1.0,False,Important Contacts
Thabana,Unknown,1,78,78.0,78,1.0,0.0,11.0,2024-05-02,2024-05-02,0,True,1.0,False,Service Provider
Thabane,Unknown,1,36,36.0,36,1.0,0.0,12.0,2024-05-02,2024-05-02,0,True,1.0,False,Service Provider
Thabede,Unknown,2,86,43.0,68,1.0,0.0,11.0,2024-05-03,2024-05-03,0,False,2.0,False,Service Provider
Thaele,Unknown,1,6,6.0,6,1.0,0.0,16.0,2023-11-13,2023-11-13,0,True,1.0,False,Supplier
Thamae,Unknown,1,66,66.0,66,1.0,0.0,11.0,2023-11-14,2023-11-14,0,True,1.0,False,Service Provider
Thamaga,Unknown,3,17,4.0,10,1.0,0.0,11.666666666666666,2024-06-10,2024-06-10,0,False,3.0,True,Service Provider
The Courier Guy,Service Provider,2,617,308.5,389,1.0,0.0,9.0,2024-02-21,2024-02-21,0,False,2.0,False,Service Provider
Theart,Unknown,1,3,3.0,3,1.0,0.0,15.0,2023-11-14,2023-11-14,0,True,1.0,False,Supplier
Thebe,Unknown,2,293,146.5,260,1.0,0.0,9.0,2022-12-22,2022-12-22,0,False,2.0,False,Service Provider
Thejane,Unknown,1,137,137.0,137,1.0,0.0,16.0,2024-06-14,2024-06-14,0,True,1.0,True,Service Provider
Thekiso,Unknown,1,2,2.0,2,0.0,0.0,18.0,2024-06-14,2024-06-14,0,True,1.0,True,Supplier
Theko,Unknown,2,49,24.5,43,1.0,0.0,12.0,2022-12-27,2022-12-29,2,False,1.875,False,Service Provider
Thela,Unknown,1,36,36.0,36,1.0,0.0,14.0,2022-12-27,2022-12-27,0,True,1.0,False,Important Contacts
Thema,Unknown,2,111,55.5,109,1.0,0.0,13.0,2022-12-28,2022-12-28,0,False,2.0,False,Supplier
Themba,Unknown,5,56,4.0,39,0.2,0.6,12.8,2023-11-14,2023-12-08,24,False,2.7777777777777777,False,Important Contacts
Theron,Unknown,1,6,6.0,6,1.0,0.0,9.0,2023-11-15,2023-11-15,0,True,1.0,False,Service Provider
Thobela,Unknown,1,62,62.0,62,0.0,0.0,15.0,2024-06-15,2024-06-15,0,True,1.0,True,Supplier
Thole,Unknown,1,59,59.0,59,1.0,0.0,12.0,2022-12-29,2022-12-29,0,True,1.0,False,Service Provider
Tholo,Unknown,10,556,60.5,107,0.6,0.0,12.6,2023-01-01,2024-07-22,568,False,0.5016722408026756,True,Supplier
Thom,Unknown,2,172,86.0,152,0.0,0.0,15.0,2022-03-19,2022-03-19,0,False,2.0,False,Service Provider
Thomas,Unknown,1,32,32.0,32,1.0,0.0,9.0,2023-11-15,2023-11-15,0,True,1.0,False,Service Provider
Thomson,Unknown,1,36,36.0,36,1.0,0.0,13.0,2024-06-19,2024-06-19,0,True,1.0,True,Important Contacts
Thorne,Unknown,16,575,13.0,146,0.4375,0.0,14.1875,2023-11-15,2024-02-20,97,False,3.779527559055118,False,Supplier
Thorpe,Unknown,16,1060,48.5,205,0.4375,0.0,13.875,2023-11-15,2024-07-31,259,False,1.6608996539792389,True,Supplier
Thulo,Unknown,1,8,8.0,8,0.0,0.0,18.0,2023-01-01,2023-01-01,0,True,1.0,False,Supplier
Thusi,Unknown,3,8,3.0,3,1.0,0.0,11.666666666666666,2023-01-03,2023-01-03,0,False,3.0,False,Service Provider
Thwala,Unknown,1,39,39.0,39,1.0,0.0,11.0,2023-11-16,2023-11-16,0,True,1.0,False,Service Provider
Thys,Unknown,1,121,121.0,121,0.0,0.0,15.0,2022-03-19,2022-03-19,0,True,1.0,False,Service Provider
Timm,Unknown,4,33,4.0,23,0.0,0.0,15.0,2022-03-19,2022-03-19,0,False,4.0,False,Service Provider
Timothy,Unknown,1,4,4.0,4,1.0,0.0,15.0,2024-06-20,2024-06-20,0,True,1.0,True,Supplier
Tini,Unknown,1,3,3.0,3,0.0,0.0,15.0,2022-03-20,2022-03-20,0,True,1.0,False,Supplier
Tiro,Unknown,99,27808,73.0,4148,0.2525252525252525,0.0606060606060606,14.737373737373735,2022-03-20,2023-01-27,313,False,8.658892128279883,False,Family
Titi,Unknown,4,62,12.5,32,1.0,0.0,16.0,2022-03-22,2022-03-22,0,False,4.0,False,Supplier
Titus,Unknown,4,353,63.0,214,1.0,0.0,15.0,2023-01-03,2023-03-09,65,False,1.2631578947368425,False,Supplier
Titus Computers,Supplier,169,9121,44.0,263,0.8579881656804734,0.0,12.153846153846152,2022-03-28,2024-10-03,920,False,5.336842105263158,True,Supplier
Tladi,Unknown,5,50,13.0,14,1.0,0.0,12.6,2023-01-03,2023-04-17,104,False,1.1194029850746268,False,Supplier
Tlale,Unknown,11,110,4.0,38,0.8181818181818182,0.0,11.181818181818182,2023-01-04,2023-03-09,64,False,3.5106382978723403,False,Service Provider
Tlali,Unknown,3,15,3.0,9,0.6666666666666666,0.0,12.333333333333334,2023-01-05,2024-04-30,481,False,0.1761252446183953,False,Supplier
Tlou,Unknown,23,4398,41.0,2442,0.3478260869565217,0.0434782608695652,15.73913043478261,2022-03-22,2024-07-16,847,False,0.7867730900798175,True,Family
Tobias,Unknown,4,308,50.0,203,1.0,0.0,14.5,2023-11-17,2023-12-21,34,False,1.875,False,Supplier
Todd,Unknown,1,102,102.0,102,1.0,0.0,11.0,2022-03-23,2022-03-23,0,True,1.0,False,Service Provider
Toit,Unknown,91,3517,19.0,582,0.5934065934065934,0.0,13.593406593406591,2022-03-23,2023-02-01,315,False,7.913043478260869,False,Supplier
Tolo,Unknown,2,44,22.0,22,0.0,0.0,17.0,2022-03-23,2022-03-23,0,False,2.0,False,Supplier
Tonder,Unknown,1,39,39.0,39,0.0,0.0,16.0,2023-11-18,2023-11-18,0,True,1.0,False,Important Contacts
Toners For Africa,Supplier,73,4772,53.0,335,1.0,0.0,11.972602739726028,2022-07-26,2024-07-22,727,False,2.8929986789960367,True,Supplier
Tong,Unknown,1,112,112.0,112,1.0,0.0,9.0,2022-03-24,2022-03-24,0,True,1.0,False,Service Provider
Toni,Unknown,7,553,80.0,168,1.0,0.0,10.285714285714286,2022-03-24,2023-08-01,495,False,0.4,False,Supplier
Toto,Unknown,2,11,5.5,7,1.0,0.0,14.0,2022-03-24,2022-03-24,0,False,2.0,False,Supplier
Tracker SA,Service Provider,1,274,274.0,274,1.0,0.0,12.0,2022-03-10,2022-03-10,0,True,1.0,False,Service Provider
TransUnion,Service Provider,2,131,65.5,66,1.0,0.0,9.5,2022-09-27,2022-09-27,0,False,2.0,False,Service Provider
Trevor,Unknown,1,18,18.0,18,0.0,0.0,6.0,2023-11-20,2023-11-20,0,True,1.0,False,Service Provider
Tromp,Unknown,2,85,42.5,68,1.0,0.0,11.0,2023-01-05,2023-01-05,0,False,2.0,False,Service Provider
TruFM,Service Provider,1,36,36.0,36,1.0,0.0,9.0,2024-04-03,2024-04-03,0,True,1.0,False,Service Provider
Truter,Unknown,1,105,105.0,105,1.0,0.0,8.0,2023-11-21,2023-11-21,0,True,1.0,False,Service Provider
Tsatsi,Unknown,2,51,25.5,26,1.0,0.0,14.0,2023-11-21,2023-11-21,0,False,2.0,False,Supplier
Tsela,Unknown,11,1434,81.0,537,1.0,0.0,11.909090909090908,2023-01-06,2024-05-03,483,False,0.6432748538011696,False,Supplier
Tsele,Unknown,1,108,108.0,108,1.0,0.0,13.0,2023-01-06,2023-01-06,0,True,1.0,False,Service Provider
Tshaka,Unknown,1,22,22.0,22,0.0,0.0,11.0,2023-11-26,2023-11-26,0,True,1.0,False,Service Provider
Tshehla,Unknown,3,198,67.0,70,1.0,0.0,13.333333333333334,2024-06-24,2024-06-24,0,False,3.0,True,Supplier
Tshuma,Unknown,3,171,29.0,131,0.6666666666666666,0.0,12.333333333333334,2023-11-26,2023-11-27,1,False,2.9032258064516125,False,Service Provider
Tsiane,Unknown,1,59,59.0,59,0.0,0.0,14.0,2023-12-03,2023-12-03,0,True,1.0,False,Supplier
Tsie,Unknown,2,163,81.5,157,1.0,0.0,14.0,2022-03-24,2022-03-24,0,False,2.0,False,Supplier
Tsitsi,Unknown,1,494,494.0,494,1.0,0.0,8.0,2023-12-04,2023-12-04,0,True,1.0,False,Supplier
Tsoeu,Unknown,1,93,93.0,93,1.0,0.0,13.0,2023-01-06,2023-01-06,0,True,1.0,False,Supplier
Tsolo,Unknown,2,64,32.0,59,1.0,0.0,14.0,2023-01-06,2023-01-06,0,False,2.0,False,Supplier
Tsosane,Unknown,1,7,7.0,7,1.0,0.0,12.0,2024-06-24,2024-06-24,0,True,1.0,True,Service Provider
Tucker,Unknown,1,46,46.0,46,1.0,0.0,12.0,2023-12-04,2023-12-04,0,True,1.0,False,Service Provider
Turner,Unknown,1,26,26.0,26,0.0,0.0,17.0,2023-12-04,2023-12-04,0,True,1.0,False,Supplier
Tuta,Unknown,3,43,12.0,26,1.0,0.0,13.0,2022-03-24,2023-12-18,634,False,0.1355421686746988,False,Supplier
Tutu,Unknown,24,1203,43.5,160,0.875,0.0,12.25,2022-03-24,2024-07-11,840,False,0.8275862068965517,True,Supplier
Twala,Unknown,1,3,3.0,3,0.0,0.0,14.0,2023-01-07,2023-01-07,0,True,1.0,False,Supplier
Tyler,Unknown,2,69,34.5,67,0.0,0.0,15.5,2023-01-07,2023-01-20,13,False,1.3953488372093024,False,Supplier
Ubah,Unknown,1,6,6.0,6,1.0,0.0,9.0,2022-03-25,2022-03-25,0,True,1.0,False,Service Provider
Ubisi,Unknown,12,684,7.5,334,0.8333333333333334,0.0,11.25,2023-01-09,2023-07-27,199,False,1.5720524017467248,False,Supplier
Uboldi,Unknown,8,448,59.0,102,0.5,0.0,13.875,2023-12-04,2023-12-07,3,False,7.272727272727272,False,Supplier
Ubsdell,Unknown,2,5,2.5,3,1.0,0.0,15.0,2024-06-24,2024-06-24,0,False,2.0,True,Supplier
Uche,Unknown,4,163,41.0,53,1.0,0.0,10.25,2022-03-25,2022-03-25,0,False,4.0,False,Service Provider
Udal,Unknown,2,395,197.5,378,0.0,0.0,14.5,2022-03-25,2022-03-26,1,False,1.9354838709677415,False,Service Provider
Uddin,Unknown,1,7,7.0,7,1.0,0.0,11.0,2023-01-09,2023-01-09,0,True,1.0,False,Service Provider
Udeh,Unknown,1,75,75.0,75,0.0,0.0,9.0,2022-03-26,2022-03-26,0,True,1.0,False,Service Provider
Udemans,Unknown,3,167,43.0,120,1.0,0.0,12.666666666666666,2024-06-27,2024-07-01,4,False,2.6470588235294117,True,Supplier
Udoh,Unknown,2,149,74.5,89,0.5,0.0,10.5,2022-03-26,2022-10-03,191,False,0.2714932126696833,False,Service Provider
Ugolini,Unknown,3,149,30.0,102,0.0,0.0,12.666666666666666,2024-06-29,2024-06-29,0,False,3.0,True,Service Provider
Ugwu,Unknown,4,540,55.5,417,0.25,0.0,12.25,2022-03-26,2022-03-28,2,False,3.75,False,Service Provider
Uhde,Unknown,1,117,117.0,117,0.0,0.0,11.0,2022-03-26,2022-03-26,0,True,1.0,False,Service Provider
Uhlig,Unknown,1,315,315.0,315,1.0,0.0,9.0,2023-01-10,2023-01-10,0,True,1.0,False,Service Provider
Uhlmann,Unknown,1,80,80.0,80,0.0,0.0,19.0,2024-06-30,2024-06-30,0,True,1.0,True,Service Provider
Uken,Unknown,6,377,20.5,242,0.8333333333333334,0.0,12.833333333333334,2022-03-26,2023-03-08,347,False,0.4774535809018568,False,Supplier
Ukena,Unknown,1,15,15.0,15,1.0,0.0,11.0,2023-01-11,2023-01-11,0,True,1.0,False,Service Provider
Ulbrich,Unknown,1,7,7.0,7,1.0,0.0,9.0,2024-07-01,2024-07-01,0,True,1.0,True,Service Provider
Ulett,Unknown,3,65,29.0,30,0.6666666666666666,0.0,11.333333333333334,2023-01-12,2023-02-09,28,False,1.5517241379310345,False,Service Provider
Uliana,Unknown,6,914,123.5,337,0.8333333333333334,0.0,11.666666666666666,2023-12-05,2024-05-03,150,False,1.0,False,Supplier
Uljee,Unknown,24,135,3.0,20,0.25,0.0416666666666666,13.75,2023-01-12,2024-08-01,567,False,1.206030150753769,True,Important Contacts
Ullah,Unknown,3,267,63.0,192,0.6666666666666666,0.3333333333333333,14.333333333333334,2023-01-13,2023-04-12,89,False,0.7563025210084033,False,Supplier
Ulland,Unknown,1,150,150.0,150,1.0,0.0,10.0,2023-12-05,2023-12-05,0,True,1.0,False,Service Provider
Ullman,Unknown,1,4,4.0,4,0.0,0.0,17.0,2023-12-07,2023-12-07,0,True,1.0,False,Supplier
Ullrich,Unknown,1,90,90.0,90,1.0,0.0,9.0,2024-07-01,2024-07-01,0,True,1.0,True,Service Provider
Ullyett,Unknown,1,262,262.0,262,1.0,0.0,16.0,2024-07-01,2024-07-01,0,True,1.0,True,Service Provider
Ulrich,Unknown,1,71,71.0,71,0.0,0.0,20.0,2023-12-07,2023-12-07,0,True,1.0,False,Service Provider
Ulster,Unknown,8,1230,114.0,335,0.75,0.125,12.125,2023-12-08,2023-12-08,0,False,8.0,False,Supplier
Ultra,Unknown,16,1661,67.5,341,0.4375,0.0,14.25,2023-01-14,2023-02-18,35,False,7.384615384615383,False,Supplier
Umar,Unknown,4,253,73.0,88,0.0,0.0,8.0,2022-03-27,2022-03-27,0,False,4.0,False,Service Provider
Umba,Unknown,9,591,32.0,237,0.0,0.0,10.77777777777778,2022-03-27,2022-06-18,83,False,2.3893805309734515,False,Supplier
Umeh,Unknown,1,38,38.0,38,0.0,0.0,10.0,2022-03-27,2022-03-27,0,True,1.0,False,Service Provider
Umer,Unknown,1,6,6.0,6,0.0,0.0,11.0,2022-03-27,2022-03-27,0,True,1.0,False,Service Provider
Umpleby,Unknown,1,96,96.0,96,1.0,0.0,8.0,2024-07-02,2024-07-02,0,True,1.0,True,Service Provider
Ungar,Unknown,2,24,12.0,23,0.0,0.0,13.0,2023-01-15,2023-01-15,0,False,2.0,False,Supplier
Ungaro,Unknown,1,8,8.0,8,1.0,0.0,13.0,2023-12-08,2023-12-08,0,True,1.0,False,Supplier
Unger,Unknown,4,11,3.0,4,0.25,0.0,16.5,2023-01-16,2023-02-06,21,False,2.3529411764705883,False,Service Provider
Ungerer,Unknown,1,5,5.0,5,1.0,0.0,11.0,2024-07-02,2024-07-02,0,True,1.0,True,Service Provider
Unice,Unknown,2,13,6.5,8,0.5,0.0,17.0,2023-01-16,2024-07-19,550,False,0.1034482758620689,True,Supplier
Unser,Unknown,1,2,2.0,2,1.0,0.0,12.0,2023-01-17,2023-01-17,0,True,1.0,False,Service Provider
Unstead,Unknown,1,70,70.0,70,1.0,0.0,10.0,2024-07-05,2024-07-05,0,True,1.0,True,Service Provider
Unthank,Unknown,3,75,23.0,47,1.0,0.0,9.0,2024-07-09,2024-07-10,1,False,2.9032258064516125,True,Service Provider
Untiedt,Unknown,2,136,68.0,80,1.0,0.0,13.0,2024-07-09,2024-07-09,0,False,2.0,True,Service Provider
Unwin,Unknown,1,83,83.0,83,1.0,0.0,14.0,2023-01-17,2023-01-17,0,True,1.0,False,Supplier
Upfold,Unknown,2,106,53.0,74,0.5,0.0,10.0,2023-12-08,2023-12-17,9,False,1.5384615384615383,False,Service Provider
Upham,Unknown,1,2,2.0,2,1.0,0.0,8.0,2023-01-18,2023-01-18,0,True,1.0,False,Service Provider
Upman,Unknown,1,61,61.0,61,1.0,0.0,13.0,2023-01-18,2023-01-18,0,True,1.0,False,Supplier
Upper,Unknown,1,48,48.0,48,1.0,0.0,8.0,2023-01-20,2023-01-20,0,True,1.0,False,Service Provider
Upsher,Unknown,1,16,16.0,16,1.0,0.0,13.0,2023-12-08,2023-12-08,0,True,1.0,False,Supplier
Upson,Unknown,1,4,4.0,4,1.0,0.0,13.0,2023-01-20,2023-01-20,0,True,1.0,False,Supplier
Upton,Unknown,2,72,36.0,64,1.0,0.0,15.0,2023-01-20,2023-01-20,0,False,2.0,False,Supplier
Urban,Unknown,1,7,7.0,7,1.0,0.0,16.0,2023-01-20,2023-01-20,0,True,1.0,False,Supplier
Urbani,Unknown,1,15,15.0,15,1.0,0.0,14.0,2023-12-08,2023-12-08,0,True,1.0,False,Supplier
Urdang,Unknown,2,157,78.5,142,1.0,0.0,16.0,2023-12-08,2023-12-08,0,False,2.0,False,Service Provider
Uren,Unknown,1,12,12.0,12,0.0,0.0,14.0,2022-03-27,2022-03-27,0,True,1.0,False,Supplier
Uria,Unknown,2,56,28.0,35,0.0,0.0,16.0,2022-03-27,2022-03-27,0,False,2.0,False,Service Provider
Urias,Unknown,1,3,3.0,3,0.0,0.0,10.0,2023-01-21,2023-01-21,0,True,1.0,False,Service Provider
Uribe,Unknown,3,1131,20.0,1108,0.0,0.0,14.0,2023-01-22,2023-01-22,0,False,3.0,False,Service Provider
Urion,Unknown,4,63,15.5,25,1.0,0.0,10.0,2023-01-23,2023-02-01,9,False,3.0769230769230766,False,Service Provider
Urmson,Unknown,1,4,4.0,4,0.0,0.0,18.0,2023-12-08,2023-12-08,0,True,1.0,False,Supplier
Urry,Unknown,4,422,102.0,213,0.5,0.0,15.0,2022-03-27,2022-03-30,3,False,3.636363636363636,False,Supplier
Urtel,Unknown,1,4,4.0,4,0.0,0.0,19.0,2023-01-24,2023-01-24,0,True,1.0,False,Supplier
Urwin,Unknown,2,284,142.0,186,0.0,0.0,19.0,2023-01-24,2023-01-24,0,False,2.0,False,Service Provider
Usai,Unknown,2,80,40.0,63,1.0,0.0,10.5,2022-03-28,2022-04-05,8,False,1.5789473684210529,False,Service Provider
Useni,Unknown,1,161,161.0,161,1.0,0.0,12.0,2023-01-25,2023-01-25,0,True,1.0,False,Service Provider
Ushe,Unknown,2,12,6.0,11,1.0,0.0,11.0,2022-03-28,2022-03-28,0,False,2.0,False,Service Provider
Usher,Unknown,1,58,58.0,58,0.0,0.0,20.0,2023-01-25,2023-01-25,0,True,1.0,False,Supplier
Usinga,Unknown,5,949,85.0,455,0.6,0.0,13.8,2023-12-08,2024-04-26,140,False,0.8823529411764706,False,Supplier
Usman,Unknown,10,486,46.0,93,0.2,0.0,14.1,2023-01-28,2024-04-02,430,False,0.6521739130434783,False,Supplier
Usmar,Unknown,1,1,1.0,1,0.0,0.0,16.0,2023-01-28,2023-01-28,0,True,1.0,False,Supplier
Ussher,Unknown,2,232,116.0,145,0.0,0.0,13.0,2023-12-08,2023-12-09,1,False,1.9354838709677415,False,Service Provider
Utete,Unknown,1,46,46.0,46,0.0,0.0,16.0,2023-01-28,2023-01-28,0,True,1.0,False,Important Contacts
Utley,Unknown,5,79,7.0,45,0.4,0.0,15.6,2023-01-29,2024-06-14,502,False,0.2819548872180451,True,Service Provider
Utrecht,Unknown,3,16,5.0,6,1.0,0.0,14.0,2024-07-10,2024-07-10,0,False,3.0,True,Supplier
Utting,Unknown,1,4,4.0,4,0.0,0.0,12.0,2023-12-09,2023-12-09,0,True,1.0,False,Service Provider
Uttley,Unknown,3,62,13.0,42,0.6666666666666666,0.0,12.0,2023-12-09,2023-12-19,10,False,2.25,False,Service Provider
Utton,Unknown,1,31,31.0,31,1.0,0.0,9.0,2023-01-30,2023-01-30,0,True,1.0,False,Service Provider
Uwakwe,Unknown,13,973,66.0,199,0.7692307692307693,0.0,13.538461538461538,2023-12-09,2024-07-25,229,False,1.505791505791506,True,Supplier
Uwimana,Unknown,1,87,87.0,87,1.0,0.0,15.0,2024-07-10,2024-07-10,0,True,1.0,True,Supplier
Uzoma,Unknown,2,21,10.5,12,1.0,0.0,10.0,2023-01-30,2023-01-30,0,False,2.0,False,Service Provider
Uzor,Unknown,1,89,89.0,89,1.0,0.0,14.0,2022-03-28,2022-03-28,0,True,1.0,False,Supplier
Uzzell,Unknown,1,1,1.0,1,1.0,0.0,16.0,2023-12-11,2023-12-11,0,True,1.0,False,Supplier
VE Host,Service Provider,15,3833,240.0,799,0.9333333333333332,0.0,11.333333333333334,2023-03-10,2024-04-30,417,False,1.006711409395973,False,Service Provider
Vakele,Unknown,14,1032,67.0,224,1.0,0.0,12.5,2023-12-11,2024-01-24,44,False,5.675675675675675,False,Supplier
Vala,Unknown,1,106,106.0,106,1.0,0.0,14.0,2022-03-28,2022-03-28,0,True,1.0,False,Supplier
Vally,Unknown,1,46,46.0,46,1.0,0.0,9.0,2023-01-31,2023-01-31,0,True,1.0,False,Service Provider
Van As,Unknown,4,338,80.5,169,1.0,0.0,8.0,2023-12-12,2023-12-12,0,False,4.0,False,Supplier
Van Dyk,Unknown,1,2,2.0,2,0.0,0.0,18.0,2024-07-10,2024-07-10,0,True,1.0,True,Supplier
Van Eck,Unknown,1,25,25.0,25,0.0,0.0,17.0,2024-07-12,2024-07-12,0,True,1.0,True,Supplier
Van Eyk,Unknown,1,90,90.0,90,0.0,0.0,11.0,2024-07-14,2024-07-14,0,True,1.0,True,Service Provider
Van Wyk,Unknown,1,43,43.0,43,1.0,0.0,15.0,2024-07-15,2024-07-15,0,True,1.0,True,Important Contacts
Van Zyl,Unknown,3,164,54.0,104,1.0,0.0,10.0,2024-07-16,2024-07-16,0,False,3.0,True,Service Provider
Vanda,Unknown,1,174,174.0,174,1.0,0.0,10.0,2023-02-01,2023-02-01,0,True,1.0,False,Service Provider
Vaughan,Unknown,1,72,72.0,72,1.0,0.0,10.0,2024-07-17,2024-07-17,0,True,1.0,True,Service Provider
Vava,Unknown,1,42,42.0,42,1.0,0.0,14.0,2022-03-28,2022-03-28,0,True,1.0,False,Important Contacts
Veldman,Unknown,3,12,4.0,4,1.0,0.0,14.0,2024-07-17,2024-07-17,0,False,3.0,True,Supplier
Vele,Unknown,12,859,60.5,255,0.0833333333333333,0.0,8.333333333333334,2022-03-28,2024-04-02,736,False,0.4699738903394255,False,Supplier
Vena,Unknown,2,127,63.5,66,1.0,0.0,8.0,2022-03-29,2022-03-29,0,False,2.0,False,Service Provider
Venn,Unknown,1,56,56.0,56,1.0,0.0,8.0,2022-03-29,2022-03-29,0,True,1.0,False,Service Provider
Venter,Unknown,2,245,122.5,244,1.0,0.0,9.0,2023-12-12,2023-12-12,0,False,2.0,False,Service Provider
Vermaak,Unknown,5,96,3.0,83,1.0,0.0,11.0,2024-07-18,2024-07-18,0,False,5.0,True,Service Provider
Vermaas,Unknown,2,6,3.0,3,1.0,0.0,11.0,2024-07-18,2024-07-18,0,False,2.0,True,Service Provider
Vernon,Unknown,1,1375,1375.0,1375,0.0,0.0,20.0,2023-12-13,2023-12-13,0,True,1.0,False,Service Provider
Verster,Unknown,2,4,2.0,2,1.0,0.0,11.0,2024-07-18,2024-07-18,0,False,2.0,True,Service Provider
Verwey,Unknown,6,17,3.0,4,0.8333333333333334,0.0,9.666666666666666,2023-12-14,2023-12-28,14,False,4.090909090909091,False,Service Provider
Vezi,Unknown,1,10,10.0,10,1.0,0.0,8.0,2022-03-29,2022-03-29,0,True,1.0,False,Service Provider
Vice,Unknown,1,135,135.0,135,1.0,0.0,8.0,2022-03-29,2022-03-29,0,True,1.0,False,Service Provider
Victor,Unknown,1,35,35.0,35,1.0,0.0,16.0,2023-12-14,2023-12-14,0,True,1.0,False,Important Contacts
Vieira,Unknown,2,216,108.0,170,0.0,0.0,19.0,2023-12-15,2023-12-15,0,False,2.0,False,Service Provider
Vika,Unknown,1,226,226.0,226,1.0,0.0,9.0,2022-03-29,2022-03-29,0,True,1.0,False,Service Provider
Vilane,Unknown,3,78,32.0,34,0.3333333333333333,0.0,14.333333333333334,2023-12-17,2023-12-20,3,False,2.727272727272727,False,Service Provider
Viljoen,Unknown,2,96,48.0,69,1.0,0.0,11.0,2024-07-18,2024-07-18,0,False,2.0,True,Service Provider
Vincent,Unknown,1,65,65.0,65,1.0,0.0,11.0,2024-07-18,2024-07-18,0,True,1.0,True,Service Provider
Visagie,Unknown,1,98,98.0,98,1.0,0.0,11.0,2024-07-18,2024-07-18,0,True,1.0,True,Service Provider
Visser,Unknown,2,24,12.0,12,0.0,0.0,13.5,2023-12-17,2023-12-17,0,False,2.0,False,Supplier
Vivian,Unknown,1,2,2.0,2,1.0,0.0,9.0,2023-12-18,2023-12-18,0,True,1.0,False,Service Provider
